dealer,city,state,bac,model,vin,year,true_age_days,inventory_type,pressure_score
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,3GCNKAED9TG321536,2026,23,new,28.1
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,3GCUKJEL6TG305233,2026,42,new,28.73
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,3GCUKHEL2TG290335,2026,52,new,29.07
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCUKJE85TZ337666,2026,27,new,28.23
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCUKJE80TZ323237,2026,38,new,28.6
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCUKJE81TZ334733,2026,29,new,28.3
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCUKJE80TZ335498,2026,27,new,28.23
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,3GCUKHE88TG295471,2026,44,new,28.8
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,2GCUKGED8T1116037,2026,217,new,32.33
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCUKDED9TZ178889,2026,213,new,32.33
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCRKDED2TZ312826,2026,47,new,28.9
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCRKDED3TZ313032,2026,47,new,28.9
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCRKDED7TZ313650,2026,47,new,28.9
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCRKDED9TZ313648,2026,47,new,28.9
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCRKDED3TZ310079,2026,45,new,28.83
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCRKDED7TZ309839,2026,45,new,28.83
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCRKDED9TZ312970,2026,45,new,28.83
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,3GCUKDE86TG311899,2026,30,new,28.33
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,3GCUKDE88TG311905,2026,30,new,28.33
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,3GCPKKEK8SG322186,2025,359,new,32.33
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCPKWEK1TZ346029,2026,20,new,28
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCPKWEK8TZ347677,2026,15,new,27.83
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCPKKEK4TZ212107,2026,181,new,32.33
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCRKKEK9TZ285921,2026,76,new,29.87
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,1GCRKKEK2TZ337146,2026,28,new,28.27
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,3GCNKAEK2TG323871,2026,23,new,28.1
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 1500,3GCNKAEKXTG321303,2026,23,new,28.1
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Express Cargo,1GCWGAF7XS1257695,2025,273,new,29
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Express Cargo,1GCWGAF74S1280051,2025,143,new,28.77
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Express Cargo,1GCWGAF75S1280043,2025,143,new,28.77
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Blazer EV,3GNKDGRJ4TS112127,2026,215,new,29
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Blazer EV,3GNKDGRJ3TS113169,2026,208,new,29
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 2500 HD,2GC4KREY4S1189855,2025,349,new,26.25
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 2500 HD,2GC4KREY9T1113484,2026,222,new,26.25
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 2500 HD,2GC4KREY9T1153869,2026,127,new,25.48
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 2500 HD,1GC4KREY4TF201304,2026,125,new,25.42
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 3500 HD,1GC4KVEY6TF254238,2026,31,new,7.78
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 3500 HD,2GC4KVEY3T1181983,2026,31,new,7.78
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 2500 HD,2GC4KREY4T1182406,2026,29,new,22.22
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 2500 HD,2GC4KREY4T1182454,2026,24,new,22.05
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 2500 HD,2GC4KREY1T1185988,2026,23,new,22.02
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 2500 HD,2GC4KREYXT1185794,2026,23,new,22.02
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 2500 HD,2GC4KREY7T1186143,2026,22,new,21.98
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 2500 HD,1GC4KREYXTF257179,2026,16,new,21.78
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 2500 HD,2GC4KREY4T1182518,2026,9,new,21.55
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Colorado,1GCPTDEK2T1141089,2026,213,new,23
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Blazer EV Police Package,3GNKDFRL6TS109189,2026,198,new,26
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Blazer EV Police Package,3GNKDFRL9TS109171,2026,198,new,26
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 2500 HD,2GC4KME77T1147255,2026,140,new,25.92
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 3500 HD,2GC4KTE71T1146807,2026,62,new,8.82
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 3500 HD,1GC4KSE75TF234665,2026,56,new,8.62
"MANGINO CHEVROLET, INC.",Amsterdam,NY,208767,Silverado 3500 HD Chassis Cab,1GB4KTEY0TF246094,2026,42,new,1.4
GRAY CHEVROLET,Stroudsburg,PA,113945,Trax,KL77LHEP0TC096187,2026,75,new,23.5
GRAY CHEVROLET,Stroudsburg,PA,113945,Trax,KL77LJEP6TC090840,2026,76,new,23.53
GRAY CHEVROLET,Stroudsburg,PA,113945,Equinox,3GNAXPEGXTL416828,2026,19,new,0.63
GRAY CHEVROLET,Stroudsburg,PA,113945,Trailblazer,KL79MUSL7TB150994,2026,6,new,0.2
GRAY CHEVROLET,Stroudsburg,PA,113945,Equinox,3GNAXTEG2TL424172,2026,19,new,0.63
GRAY CHEVROLET,Stroudsburg,PA,113945,Blazer,3GNKBHR47TS130806,2026,70,new,20.33
GRAY CHEVROLET,Stroudsburg,PA,113945,Equinox,3GNAXTEG3TL432653,2026,19,new,0.63
GRAY CHEVROLET,Stroudsburg,PA,113945,Equinox,3GNAXTEG7TL431635,2026,19,new,0.63
GRAY CHEVROLET,Stroudsburg,PA,113945,Equinox EV,3GN7DSRRXTS115242,2026,29,new,0.97
GRAY CHEVROLET,Stroudsburg,PA,113945,Colorado,1GCPTEEK2T1218856,2026,14,new,0.47
GRAY CHEVROLET,Stroudsburg,PA,113945,Traverse,1GNEVGKS3TJ317694,2026,3,new,0.1
GRAY CHEVROLET,Stroudsburg,PA,113945,Traverse,1GNEVGKS2TJ322580,2026,1,new,0.03
GRAY CHEVROLET,Stroudsburg,PA,113945,Express Cargo,1GCZGHF73T1198366,2026,21,new,0.7
GRAY CHEVROLET,Stroudsburg,PA,113945,Traverse,1GNEVJKS5TJ295100,2026,1,new,0.03
GRAY CHEVROLET,Stroudsburg,PA,113945,Silverado 1500,3GCUKFED7TG271972,2026,19,new,0.63
GRAY CHEVROLET,Stroudsburg,PA,113945,Silverado 1500,3GCUKFELXTG280964,2026,19,new,0.63
GRAY CHEVROLET,Stroudsburg,PA,113945,Silverado 6500 HD,1HTKJPVM9PH735777,2023,1101,new,23
GRAY CHEVROLET,Stroudsburg,PA,113945,Silverado 2500 HD,1GC4KLEY9TF227927,2026,24,new,16.8
GRAY CHEVROLET,Stroudsburg,PA,113945,Silverado 2500 HD,2GC4KNE78T1146279,2026,115,new,19.83
GRAY CHEVROLET,Stroudsburg,PA,113945,Silverado 2500 HD,1GC4KNEY1SF363253,2025,163,new,21
GRAY CHEVROLET,Stroudsburg,PA,113945,Silverado 3500 HD Chassis Cab,1GB3KSEY0TF187778,2026,22,new,8.73
GRAY CHEVROLET,Stroudsburg,PA,113945,Silverado 3500 HD Chassis Cab,1GB3KSEYXTF202836,2026,55,new,9.83
GRAY CHEVROLET,Stroudsburg,PA,113945,Silverado 3500 HD Chassis Cab,1GB3KSEY2SF218074,2025,248,new,13
GRAY CHEVROLET,Stroudsburg,PA,113945,Corvette Z06,1G1YF2D31T5602522,2026,148,new,22.93
GRAY CHEVROLET,Stroudsburg,PA,113945,Trailblazer,KL79MUSL7TB186295,2026,8,new,0.27
GRAY CHEVROLET,Stroudsburg,PA,113945,Trailblazer,KL79MUSL0TB184579,2026,7,new,0.23
GRAY CHEVROLET,Stroudsburg,PA,113945,Colorado,1GCPTFEK5T1219764,2026,1,new,0.03
GRAY CHEVROLET,Stroudsburg,PA,113945,Tahoe,1GNS6NKD4TR328503,2026,7,new,0.23
GRAY CHEVROLET,Stroudsburg,PA,113945,Tahoe,1GNS6RKD6TR329370,2026,7,new,0.23
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LHEP1TC146353,2026,8,new,7.7
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LHEP3TC146175,2026,8,new,7.7
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LHEP0TC148918,2026,2,new,7.5
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LHEP7TC148348,2026,2,new,7.5
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LHEP9TC146780,2026,2,new,7.5
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LGEP6TC108157,2026,10,new,7.76
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LHEP4TC123312,2026,21,new,8.13
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LHEP0TC122979,2026,22,new,8.16
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LHEP5TC165634,2026,8,new,7.7
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LHEPXTC146898,2026,2,new,7.5
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LJEP8TC060559,2026,127,new,11.66
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LJEP1TC146487,2026,16,new,7.96
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LJEP3TC147463,2026,16,new,7.96
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LKEP6TC152551,2026,15,new,7.93
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LKEP4TC153164,2026,12,new,7.83
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LKEP1TC146530,2026,8,new,7.7
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LKEP3TC165208,2026,8,new,7.7
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LKEP3TC165449,2026,8,new,7.7
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LJEP7TC148065,2026,2,new,7.5
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trailblazer,KL79MPSL0TB118695,2026,106,new,18.96
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LJEP6TC122654,2026,28,new,8.36
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trailblazer,KL79MNSL8TB187963,2026,20,new,16.1
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trax,KL77LKEP3TC069577,2026,106,new,10.96
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trailblazer,KL79MRSL9TB149441,2026,57,new,17.33
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trailblazer,KL79MRSL0TB104162,2026,101,new,18.8
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trailblazer,KL79MRSL0TB192159,2026,12,new,15.83
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trailblazer,KL79MRSL4TB189782,2026,9,new,15.73
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Equinox,3GNAXPEG1TL380589,2026,78,new,16.1
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Equinox,3GNAXPEG6TL408449,2026,64,new,15.63
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Colorado,1GCPSBEK4S1111162,2025,232,new,23
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Equinox,3GNAXPEG4TL420972,2026,42,new,14.9
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Trailblazer,KL79MUSL3TB142309,2026,71,new,17.8
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Equinox,3GNAXPEG5TL483983,2026,15,new,14
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Blazer,3GNKBHR49TS126708,2026,128,new,25.27
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Silverado 1500,3GCNKAED0TG312191,2026,43,new,1.43
"CRIVELLI CHEVROLET BUICK, INC.",Mt Pleasant,PA,113469,Blazer,3GNKBHR49TS130368,2026,128,new,25.27
PRATT CHEVROLET GMC,Calais,ME,133117,Trax,KL77LKEP3TC117451,2026,49,new,1.63
PRATT CHEVROLET GMC,Calais,ME,133117,Bolt,1G1FZ6EV7VF101914,2027,87,new,20.9
PRATT CHEVROLET GMC,Calais,ME,133117,Equinox,3GNAXPEG0TL455377,2026,30,new,1
PRATT CHEVROLET GMC,Calais,ME,133117,Colorado,1GCPTBEK3T1206343,2026,45,new,1.5
PRATT CHEVROLET GMC,Calais,ME,133117,Silverado 1500,3GCPKWEK2TG295253,2026,43,new,6.93
PRATT CHEVROLET GMC,Calais,ME,133117,Silverado 1500,3GCPKWEK0TG283974,2026,59,new,7.47
PRATT CHEVROLET GMC,Calais,ME,133117,Silverado 1500,1GCPKKEK8TZ287425,2026,70,new,7.83
PRATT CHEVROLET GMC,Calais,ME,133117,BrightDrop 400,2G58J2TZ9S9101463,2025,213,new,23
PRATT CHEVROLET GMC,Calais,ME,133117,Silverado 2500 HD,2GC4KME73T1165218,2026,83,new,10.77
PRATT CHEVROLET GMC,Calais,ME,133117,Silverado 2500 HD,2GC4KME75T1178584,2026,43,new,9.43
PRATT CHEVROLET GMC,Calais,ME,133117,Silverado 2500 HD,2GC4KME79T1178653,2026,43,new,9.43
PRATT CHEVROLET GMC,Calais,ME,133117,Tahoe,1GNS6NKDXTR254472,2026,77,new,20.57
PRATT CHEVROLET GMC,Calais,ME,133117,Trax,KL77LGEP1TC139042,2026,10,new,0.33
PRATT CHEVROLET GMC,Calais,ME,133117,Trax,KL77LGEP0TC138691,2026,6,new,0.2
PRATT CHEVROLET GMC,Calais,ME,133117,Trax,KL77LJEP7TC048287,2026,21,new,0.7
PRATT CHEVROLET GMC,Calais,ME,133117,Trax,KL77LJEP3TC130405,2026,16,new,0.53
PRATT CHEVROLET GMC,Calais,ME,133117,Equinox,3GNAXPEG6TL468926,2026,23,new,0.77
PRATT CHEVROLET GMC,Calais,ME,133117,Equinox,3GNAXPEG8TL484433,2026,10,new,0.33
PRATT CHEVROLET GMC,Calais,ME,133117,Equinox,3GNAXTEG7TL480706,2026,10,new,0.33
PRATT CHEVROLET GMC,Calais,ME,133117,Equinox,3GNAXSEG2TL288345,2026,2,new,0.07
PRATT CHEVROLET GMC,Calais,ME,133117,Colorado,1GCPTEEK1T1226396,2026,21,new,0.7
PRATT CHEVROLET GMC,Calais,ME,133117,Silverado 1500,1GCPKWEK0TZ355711,2026,6,new,5.7
PRATT CHEVROLET GMC,Calais,ME,133117,Silverado 1500,1GCPKKEK4TZ344252,2026,21,new,6.2
PRATT CHEVROLET GMC,Calais,ME,133117,Silverado 1500,1GCPKKEK9TZ344277,2026,21,new,6.2
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Silverado EV,1GC40ZELXRU300286,2024,521,new,23
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Blazer,3GNKBHR42SS164327,2025,328,new,38
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Blazer,3GNKBHR48SS164462,2025,300,new,38
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Equinox EV,3GN7DNRP2SS231114,2025,297,new,29
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Equinox EV,3GN7DSRP1SS233693,2025,297,new,29
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Equinox EV,3GN7DSRP7SS241653,2025,288,new,29
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Blazer,3GNKBJR47SS175069,2025,261,new,38
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Traverse,1GNEVLKS9TJ126810,2026,238,new,32
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Silverado 1500,3GCNKAEK1TG112337,2026,226,new,44
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Tahoe,1GNS5SKD1TR114294,2026,204,new,29
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Tahoe,1GNS6SKD5TR113792,2026,204,new,29
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Blazer,3GNKBHR48SS150089,2025,197,new,38
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Blazer EV,3GNKDGRJ2TS103314,2026,189,new,32
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Tahoe,1GNS6MKD7TR144571,2026,188,new,29
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Blazer,3GNKBLRS2SS272822,2025,188,new,38
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Traverse,1GNEVJKS8TJ185884,2026,185,new,32
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Blazer EV,3GNKDGRJ8TS103236,2026,183,new,32
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Silverado 1500,3GCUKHEL3TG165666,2026,181,new,44
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Blazer EV,3GNKDGRJ0TS103229,2026,176,new,32
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Blazer EV,3GNKDGRJ0TS103277,2026,176,new,32
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Traverse,1GNEVJKS6TJ202374,2026,171,new,32
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Silverado 1500,2GCUKDED0T1126740,2026,171,new,44
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Suburban,1GNS6GRL3SR220705,2025,170,new,29
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Blazer,3GNKBERS9SS165715,2025,170,new,38
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Corvette Z06,1G1YD2D38T5602636,2026,167,new,23
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Trax,KL77LKEP0TC028095,2026,167,new,23
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Silverado 1500,3GCUKCED8TG122260,2026,163,new,44
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Suburban,1GNS6FRD6SR219793,2025,154,new,29
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Silverado 2500 HD,1GC4KME72TF182536,2026,143,new,25.77
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Silverado 1500,3GCPKAEK1TG200605,2026,135,new,43.5
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Silverado 1500,3GCPKKEK4TG185670,2026,127,new,43.23
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Silverado 2500 HD,2GC4KNE72T1154314,2026,115,new,24.83
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Suburban,1GNS6BKD3TR211543,2026,114,new,27.8
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Traverse,1GNEVJKS7TJ213593,2026,101,new,30.37
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Silverado 1500,2GCUKEED6T1122486,2026,98,new,42.27
"HOSELTON CHEVROLET, INC.",East Rochester,NY,115359,Silverado 1500,3GCUKFED2TG204146,2026,98,new,42.27
"COMMUNITY CHEVROLET, INC.",Meadville,PA,204076,Trax,KL77LHEP2TC123602,2026,27,new,12.9
"COMMUNITY CHEVROLET, INC.",Meadville,PA,204076,Trax,KL77LGEPXTC112194,2026,50,new,13.67
"COMMUNITY CHEVROLET, INC.",Meadville,PA,204076,Trailblazer,KL79MTSL2TB108758,2026,106,new,24.53
"COMMUNITY CHEVROLET, INC.",Meadville,PA,204076,Trax,KL77LJEP1TC053341,2026,139,new,16.63
"COMMUNITY CHEVROLET, INC.",Meadville,PA,204076,Trax,KL77LKEP7TC053186,2026,139,new,16.63
"COMMUNITY CHEVROLET, INC.",Meadville,PA,204076,Trax,KL77LJEP0TC107728,2026,8,new,12.27
"COMMUNITY CHEVROLET, INC.",Meadville,PA,204076,Equinox,3GNAXPEG6TL247035,2026,206,new,11.75
"COMMUNITY CHEVROLET, INC.",Meadville,PA,204076,Equinox,3GNAXPEG5TL400312,2026,14,new,7.22
"COMMUNITY CHEVROLET, INC.",Meadville,PA,204076,Trailblazer,KL79MUSL7TB110026,2026,106,new,24.53
"COMMUNITY CHEVROLET, INC.",Meadville,PA,204076,Equinox,3GNAXPEG7TL416155,2026,22,new,7.48
"COMMUNITY CHEVROLET, INC.",Meadville,PA,204076,Equinox EV,3GN7DNRR6TS162186,2026,20,new,0.67
"COMMUNITY CHEVROLET, INC.",Meadville,PA,204076,Equinox,3GNAXTEG6TL448359,2026,8,new,7.02
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trax,KL77LFEP3TC096656,2026,78,new,38.6
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trax,KL77LJEPXTC023349,2026,195,new,41
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trax,KL77LGEP2TC095584,2026,66,new,38.2
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trax,KL77LGEP5TC095269,2026,66,new,38.2
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trax,KL77LGEP8TC095900,2026,78,new,38.6
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trax,KL77LJEP1TC095394,2026,66,new,38.2
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trax,KL77LJEP1TC095573,2026,65,new,38.17
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trailblazer,KL79MNSL0TB180053,2026,8,new,12.73
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trailblazer,KL79MRSL3TB186761,2026,7,new,12.69
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trailblazer,KL79MRSL6TB165516,2026,17,new,13.03
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trailblazer,KL79MRSL1TB163074,2026,15,new,12.96
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trailblazer,KL79MRSL8TB163024,2026,15,new,12.96
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXHEG0TL408002,2026,38,new,21.27
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trailblazer,KL79MRSL0TB182831,2026,8,new,12.73
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trailblazer,KL79MRSL4TB186350,2026,8,new,12.73
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXPEG4TL407901,2026,84,new,22.8
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Bolt,1G1FZ6EVXVF103463,2027,57,new,1.9
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXPEGXTL347476,2026,120,new,24
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXPEG7TL373615,2026,57,new,21.9
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXPEG8TL408744,2026,55,new,21.83
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXPEG7TL459359,2026,43,new,21.43
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXPEG8TL429092,2026,38,new,21.27
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXPEGXTL430390,2026,38,new,21.27
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXPEGXTL462465,2026,37,new,21.23
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXPEG1TL457817,2026,7,new,20.23
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trailblazer,KL79MUSL6TB130848,2026,65,new,14.63
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trailblazer,KL79MUSL3TB135912,2026,41,new,13.83
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trailblazer,KL79MUSL6TB136164,2026,41,new,13.83
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trailblazer,KL79MUSL1TB188026,2026,15,new,12.96
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXSEG3TL267651,2026,199,new,25
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXPEG8TL477577,2026,26,new,20.87
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXPEGXTL477628,2026,26,new,20.87
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Trailblazer,KL79MSSL4TB129105,2026,65,new,14.63
"INGERSOLL AUTO OF PAWLING, LLC",Pawling,NY,286663,Equinox,3GNAXPEG4TL335095,2026,120,new,24
